485,2S75,110.378051,-7.768168,2S76,486,2,6.5
486,2S76,110.378053,-7.768166,2S73,483,2,6.5
487,2S77,110.378044,-7.768197,2S78,488,2,6.5
488,2S78,110.378039,-7.768203,2S73,483,2,6.5
489,2S79,110.378082,-7.768178,2S80,490,2,6.5
490,2S80,110.378082,-7.768177,2S73,483,2,6.5
491,2S81,110.378114,-7.768189,2S82,492,2,6.5
492,2S82,110.378117,-7.768191,2S85,495,2,6.5
493,2S83,110.378143,-7.768198,2S84,494,2,6.5
494,2S84,110.378142,-7.768201,2S85,495,2,6.5
495,2S85,110.378121,-7.768144,2S72,482,2,6.5
496,2S86,110.378198,-7.768129,2S88,498,2,6.5
497,2S87,110.378206,-7.768131,2S88,498,2,6.5
498,2S88,110.378197,-7.768146,2S85,495,2,6.5
499,2S89,110.378268,-7.768161,2S91,501,2,6.5
500,2S90,110.378226,-7.768211,2S85,495,2,6.5
501,2S91,110.378244,-7.768155,2S90,500,2,6.5
502,2S92,110.378251,-7.768216,2S90,500,2,6.5
503,2S93,110.378208,-7.768229,2S96,506,2,6.5
504,2S94,110.378238,-7.768238,2S95,505,2,6.5
505,2S95,110.378242,-7.768234,2S96,506,2,6.5
506,2S96,110.378213,-7.768224,2S90,500,2,6.5
507,2S97,110.377969,-7.768091,BS39,136,2,6.5
508,2S98,110.377958,-7.768141,BS6,103,2,6.5
509,2U99,110.378084,-7.76758,UT51,150,2,6.5
510,2U100,110.378123,-7.767438,UT56,155,2,6.5
511,2U101,110.378152,-7.76749,UT57,156,2,6.5
512,2U102,110.378134,-7.767551,UT50,149,2,6.5
513,2U103,110.378174,-7.767523,2U104,514,2,6.5
514,2U104,110.37825,-7.767505,2U105,515,2,6.5
515,2U105,110.378282,-7.767518,2U107,517,2,6.5
516,2U106,110.378303,-7.767552,2U107,517,2,6.5
517,2U107,110.378289,-7.767548,2U109,519,2,6.5
518,2U108,110.378273,-7.767563,2U109,519,2,6.5
519,2U109,110.378278,-7.767566,2U115,525,2,6.5
520,2U110,110.378165,-7.767528,2U109,519,2,6.5
521,2U111,110.37836,-7.767588,2U112,522,2,6.5
522,2U112,110.37836,-7.767573,2U115,525,2,6.5
523,2U113,110.378357,-7.76764,2U114,524,2,6.5
524,2U114,110.378345,-7.76764,2U115,525,2,6.5
525,2U115,110.378297,-7.767627,UT90,189,2,6.5
526,2U116,110.378375,-7.767594,2U113,523,2,6.5
527,2U117,110.378425,-7.767608,2U113,523,2,6.5
528,2U118,110.378453,-7.767607,2U111,521,2,6.5
529,2U119,110.378443,-7.767617,2U118,528,2,6.5
530,2U120,110.378826,-7.767716,2U121,531,2,6.5
531,2U121,110.378839,-7.767719,2U122,532,2,6.5
532,2U122,110.378825,-7.767782,2U124,534,2,6.5
533,2U123,110.378807,-7.767782,2U122,532,2,6.5
534,2U124,110.378857,-7.767798,UT79,178,2,6.5
535,2U125,110.378864,-7.767738,2U124,534,2,6.5
536,2U126,110.378858,-7.767738,2U125,535,2,6.5
537,2U127,110.378954,-7.767758,2U129,539,2,6.5
538,2U128,110.378948,-7.767764,2U129,539,2,6.5
539,2U129,110.378962,-7.767774,2U133,543,2,6.5
540,2U130,110.379057,-7.767804,2U131,541,2,6.5
541,2U131,110.37906,-7.767795,2U129,539,2,6.5
542,2U132,110.378965,-7.767832,2U133,543,2,6.5
543,2U133,110.378949,-7.76783,UT77,176,2,6.5
544,2U134,110.379088,-7.767765,UT67,166,2,6.5
545,2U135,110.379072,-7.767803,UT75,174,2,6.5
546,2U136,110.37914,-7.767738,UT69,168,2,6.5
547,2U137,110.379093,-7.767886,UT74,173,2,6.5
548,2T138,110.379047,-7.767931,2T141,551,2,5.25
549,2T139,110.379058,-7.767963,2T141,551,2,5.25
550,2T140,110.379056,-7.767973,2T141,551,2,5.25
551,2T141,110.379041,-7.767966,2T142,552,2,5.25
552,2T142,110.379026,-7.768005,UT93,192,2,5.25
553,2T143,110.378975,-7.768164,2T147,557,2,5.25
554,2T144,110.378977,-7.768233,2T146,556,2,5.25
555,2T145,110.378977,-7.768236,2T146,556,2,5.25
556,2T146,110.378963,-7.768229,2T147,557,2,5.25
557,2T147,110.378975,-7.768172,UT95,194,2,5.25
558,2T148,110.378946,-7.768261,2T146,556,2,5.25
559,2U149,110.37854,-7.76764,UT86,185,2,6.5
560,2U150,110.378685,-7.767686,UT84,183,2,6.5
561,1U1,110.378081,-7.767584,SU2,1,1,2.25
562,1U2,110.378125,-7.767442,SU3,2,1,2.25
563,1U3,110.378151,-7.767491,SU12,11,1,2.25
564,1U4,110.378141,-7.767529,SU10,9,1,2.25
565,1U5,110.378175,-7.767531,1U6,566,1,2.25
566,1U6,110.378164,-7.767565,1U7,567,1,2.25
567,1U7,110.378165,-7.767598,SU16,15,1,2.25
568,1U8,110.37826,-7.767559,1U9,569,1,2.25
569,1U9,110.378259,-7.767562,1U10,570,1,2.25
570,1U10,110.378268,-7.767566,1U11,571,1,2.25
571,1U11,110.378312,-7.767575,1U17,577,1,2.25
572,1U12,110.378299,-7.767566,1U11,571,1,2.25
573,1U13,110.378309,-7.767535,1U15,575,1,2.25
574,1U14,110.378287,-7.767606,1U16,576,1,2.25
575,1U15,110.378319,-7.767537,1U17,577,1,2.25
576,1U16,110.378303,-7.767612,1U17,577,1,2.25
577,1U17,110.378297,-7.767637,SU19,18,1,2.25
578,1U18,110.378416,-7.767544,1U17,577,1,2.25
579,1U19,110.378464,-7.767558,1U18,578,1,2.25
580,1U20,110.378428,-7.767674,1U17,577,1,2.25
581,1U21,110.37845,-7.767667,1U23,583,1,2.25
582,1U22,110.37846,-7.767638,1U24,584,1,2.25
583,1U23,110.378446,-7.767668,1U20,580,1,2.25
584,1U24,110.378455,-7.767635,1U20,580,1,2.25
585,1U25,110.378612,-7.767664,SU47,46,1,2.25
586,1U26,110.378823,-7.767795,SU40,39,1,2.25
587,1U27,110.378753,-7.767726,1U28,588,1,2.25
588,1U28,110.378756,-7.767728,1U38,598,1,2.25
589,1U29,110.378996,-7.767738,1U31,591,1,2.25
590,1U30,110.37903,-7.767748,1U32,592,1,2.25
591,1U31,110.378994,-7.767741,1U32,592,1,2.25
592,1U32,110.379019,-7.767784,1U35,595,1,2.25
593,1U33,110.379025,-7.767787,1U34,594,1,2.25
594,1U34,110.379014,-7.767817,1U36,596,1,2.25
595,1U35,110.379017,-7.767787,1U36,596,1,2.25
596,1U36,110.378995,-7.767814,SU38,37,1,2.25
597,1U37,110.378949,-7.767809,1U38,598,1,2.25
598,1U38,110.378947,-7.767802,1U36,596,1,2.25
599,1U39,110.379091,-7.767772,SU34,33,1,2.25
600,1U40,110.379078,-7.767811,SU32,31,1,2.25
601,1U41,110.379141,-7.767746,SU28,27,1,2.25
602,1U42,110.379098,-7.767889,SU27,26,1,2.25
603,1S43,110.378964,-7.768326,SS53,52,1,2.25
604,1S44,110.378921,-7.768469,SS98,97,1,2.25
605,1S45,110.378906,-7.768381,SS69,68,1,2.25
606,1S46,110.378894,-7.768421,SS83,82,1,2.25
607,1S47,110.378858,-7.768334,1S48,608,1,2.25
608,1S48,110.378842,-7.768402,1S49,609,1,2.25
609,1S49,110.378805,-7.768391,1S50,610,1,2.25
610,1S50,110.378796,-7.76842,1S52,612,1,2.25
611,1S51,110.378828,-7.76843,1S50,610,1,2.25
612,1S52,110.37879,-7.768422,1S55,615,1,2.25
613,1S53,110.378827,-7.76832,1S55,615,1,2.25
614,1S54,110.378824,-7.768331,1S55,615,1,2.25
615,1S55,110.378802,-7.76832,1S56,616,1,2.25
616,1S56,110.378696,-7.768283,1S57,617,1,2.25
617,1S57,110.378689,-7.768285,1S65,627,1,2.25
618,1S58,110.378677,-7.768319,1S57,617,1,2.25
619,1S59,110.378623,-7.768306,1S64,624,1,2.25
620,1S60,110.378597,-7.768362,1S61,621,1,2.25
621,1S61,110.3786,-7.768365,1S59,619,1,2.25
622,1S62,110.378613,-7.768305,1S59,619,1,2.25
623,1S63,110.378637,-7.768237,1S64,624,1,2.25
624,1S64,110.378643,-7.768239,1S65,625,1,2.25
625,1S65,110.378687,-7.768252,SS67,66,1,2.25
626,1S66,110.378477,-7.768294,1S67,627,1,2.25
627,1S67,110.378476,-7.7683,1S68,628,1,2.25
628,1S68,110.378453,-7.768292,1S69,629,1,2.25
629,1S69,110.378453,-7.768317,SS87,86,1,2.25
630,1S70,110.378354,-7.76829,SS89,88,1,2.25
631,1S71,110.378346,-7.768254,1S72,632,1,2.25
632,1S72,110.37833,-7.76825,1S70,630,1,2.25
633,1S73,110.37847,-7.768252,1S102,662,1,2.25
634,1S74,110.378497,-7.768203,1S73,633,1,2.25
635,1S75,110.378517,-7.768209,1S74,634,1,2.25
636,1S76,110.378259,-7.768124,SS117,664,1,2.25
637,1S77,110.378274,-7.76813,1S76,636,1,2.25
638,1S78,110.378267,-7.768159,1S79,639,1,2.25
639,1S79,110.378233,-7.768148,1S80,640,1,2.25
640,1S80,110.378238,-7.768135,1S76,636,1,2.25
641,1S81,110.378206,-7.768142,1S80,640,1,2.25
642,1S82,110.37817,-7.768131,1S81,641,1,2.25
643,1S83,110.378172,-7.76812,1S82,642,1,2.25
644,1S84,110.378166,-7.768141,1S82,642,1,2.25
645,1S85,110.378095,-7.768141,1S82,642,1,2.25
646,1S86,110.378091,-7.768139,1S87,647,1,2.25
647,1S87,110.37809,-7.768143,1S88,648,1,2.25
648,1S88,110.378057,-7.768201,SS75,74,1,2.25
649,1S89,110.378085,-7.768181,1S88,648,1,2.25
650,1S90,110.378089,-7.768167,1S89,649,1,2.25
651,1S91,110.378087,-7.768173,1S89,649,1,2.25
652,1S92,110.378128,-7.768193,1S89,649,1,2.25
653,1S93,110.378131,-7.768186,1S92,652,1,2.25
654,1S94,110.378146,-7.768184,1S96,656,1,2.25
655,1S95,110.378153,-7.768186,1S96,656,1,2.25
656,1S96,110.378147,-7.768192,1S93,653,1,2.25
657,1S97,110.378212,-7.768212,1S96,656,1,2.25
658,1S98,110.377967,-7.768099,SS61,60,1,2.25
659,1S99,110.377956,-7.768139,SS73,72,1,2.25
660,1S100,110.377949,-7.768022,SS52,51,1,2.25
661,1S101,110.377906,-7.768164,SS97,96,1,2.25
662,1S102,110.378457,-7.768289,1S69,629,1,2.25
663,1S103,110.378251,-7.768258,SS77,76,1,2.25
664,SS120,110.378258,-7.76812,SS121,665,1,2.25
665,SS121,110.378262,-7.768105,SS64,63,1,2.25
666,1U104,110.378376,-7.767656,1U11,571,1,2.25
667,1S105,110.378418,-7.768238,1S73,633,1,2.25
668,SU117,110.378472,-7.767759,SU119,670,1,5.32
669,SU118,110.378675,-7.767821,SU119,670,1,5.32
670,SU119,110.378572,-7.767794,SU21,20,1,3.11
671,UT120,110.378467,-7.767762,UT122,673,2,7.55
672,UT121,110.378679,-7.767819,UT122,673,2,10.15
673,UT122,110.378575,-7.767783,UT85,184,2,10.15
